规范	定义类	定义名	部分	成员类	成员名	显式暴露
content-index	interface	ContentIndex	0	operation	delete	Window,Worker
content-index	interface	ContentIndex	0	operation	getAll	Window,Worker
content-index	dictionary	ContentIndexEventInit	0	field	id	
content-index	interface	ContentIndexEvent	0	constructor	constructor	ServiceWorker
content-index	interface	ContentIndexEvent	0	attribute	id	ServiceWorker
cookiestore	interface	CookieStore	0	operation	get	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	get	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	getAll	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	getAll	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	set	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	set	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	delete	ServiceWorker,Window
cookiestore	interface	CookieStore	0	operation	delete	ServiceWorker,Window
cookiestore	interface	CookieStore	0	attribute	onchange	ServiceWorker,Window
cookiestore	dictionary	CookieStoreGetOptions	0	field	name	
cookiestore	dictionary	CookieStoreGetOptions	0	field	url	
cookiestore	enum	CookieSameSite	0			
cookiestore	dictionary	CookieInit	0	field	name	
cookiestore	dictionary	CookieInit	0	field	value	
cookiestore	dictionary	CookieInit	0	field	expires	
cookiestore	dictionary	CookieInit	0	field	domain	
cookiestore	dictionary	CookieInit	0	field	path	
cookiestore	dictionary	CookieInit	0	field	sameSite	
cookiestore	dictionary	CookieInit	0	field	partitioned	
cookiestore	dictionary	CookieInit	0	field	maxAge	
cookiestore	dictionary	CookieStoreDeleteOptions	0	field	name	
cookiestore	dictionary	CookieStoreDeleteOptions	0	field	domain	
cookiestore	dictionary	CookieStoreDeleteOptions	0	field	path	
cookiestore	dictionary	CookieStoreDeleteOptions	0	field	partitioned	
cookiestore	dictionary	CookieListItem	0	field	name	
cookiestore	dictionary	CookieListItem	0	field	value	
cookiestore	typedef	CookieList	0			
cookiestore	interface	CookieStoreManager	0	operation	subscribe	ServiceWorker,Window
cookiestore	interface	CookieStoreManager	0	operation	getSubscriptions	ServiceWorker,Window
cookiestore	interface	CookieStoreManager	0	operation	unsubscribe	ServiceWorker,Window
cookiestore	interface	ServiceWorkerRegistration	1	attribute	cookies	ServiceWorker,Window
cookiestore	interface	CookieChangeEvent	0	constructor	constructor	Window
cookiestore	interface	CookieChangeEvent	0	attribute	changed	Window
cookiestore	interface	CookieChangeEvent	0	attribute	deleted	Window
cookiestore	dictionary	CookieChangeEventInit	0	field	changed	
cookiestore	dictionary	CookieChangeEventInit	0	field	deleted	
cookiestore	interface	ExtendableCookieChangeEvent	0	constructor	constructor	ServiceWorker
cookiestore	interface	ExtendableCookieChangeEvent	0	attribute	changed	ServiceWorker
cookiestore	interface	ExtendableCookieChangeEvent	0	attribute	deleted	ServiceWorker
cookiestore	dictionary	ExtendableCookieChangeEventInit	0	field	changed	
cookiestore	dictionary	ExtendableCookieChangeEventInit	0	field	deleted	
cookiestore	interface	Window	1	attribute	cookieStore	
cookiestore	interface	ServiceWorkerGlobalScope	1	attribute	cookieStore	
cookiestore	interface	ServiceWorkerGlobalScope	1	attribute	oncookiechange	
cpu-performance	interface	Navigator	1	attribute	cpuPerformance	Window
crash-reporting	dictionary	CrashReportBody	0	field	reason	
crash-reporting	dictionary	CrashReportBody	0	field	stack	
crash-reporting	dictionary	CrashReportBody	0	field	is_top_level	
crash-reporting	dictionary	CrashReportBody	0	field	visibility_state	
crash-reporting	dictionary	CrashReportBody	0	field	crash_report_api	
crash-reporting	interface	Window	1	attribute	crashReport	
crash-reporting	interface	CrashReportContext	0	operation	initialize	Window
crash-reporting	interface	CrashReportContext	0	operation	set	Window
crash-reporting	interface	CrashReportContext	0	operation	delete	Window
credential-management	interface	Credential	0	attribute	id	Window
credential-management	interface	Credential	0	attribute	type	Window
credential-management	interface	Credential	0	operation	isConditionalMediationAvailable	Window
credential-management	interface mixin	CredentialUserData	0	attribute	name	
credential-management	interface mixin	CredentialUserData	0	attribute	iconURL	
credential-management	interface	Navigator	1	attribute	credentials	
credential-management	interface	CredentialsContainer	0	operation	get	Window
credential-management	interface	CredentialsContainer	0	operation	store	Window
credential-management	interface	CredentialsContainer	0	operation	create	Window
credential-management	interface	CredentialsContainer	0	operation	preventSilentAccess	Window
credential-management	dictionary	CredentialData	0	field	id	
credential-management	dictionary	CredentialRequestOptions	0	field	mediation	
credential-management	dictionary	CredentialRequestOptions	0	field	uiMode	
credential-management	dictionary	CredentialRequestOptions	0	field	signal	
credential-management	enum	CredentialMediationRequirement	0			
credential-management	enum	CredentialUiMode	0			
credential-management	dictionary	CredentialCreationOptions	0	field	mediation	
credential-management	dictionary	CredentialCreationOptions	0	field	signal	
credential-management	interface	PasswordCredential	0	constructor	constructor	Window
credential-management	interface	PasswordCredential	0	constructor	constructor	Window
credential-management	interface	PasswordCredential	0	attribute	password	Window
credential-management	includes	PasswordCredential	0		CredentialUserData	
credential-management	dictionary	CredentialRequestOptions	1	field	password	
credential-management	dictionary	PasswordCredentialData	0	field	name	
credential-management	dictionary	PasswordCredentialData	0	field	iconURL	
credential-management	dictionary	PasswordCredentialData	0	field	origin	
credential-management	dictionary	PasswordCredentialData	0	field	password	
credential-management	typedef	PasswordCredentialInit	0			
credential-management	dictionary	CredentialCreationOptions	1	field	password	
credential-management	interface	FederatedCredential	0	constructor	constructor	Window
credential-management	interface	FederatedCredential	0	attribute	provider	Window
credential-management	interface	FederatedCredential	0	attribute	protocol	Window
credential-management	includes	FederatedCredential	0		CredentialUserData	
credential-management	dictionary	FederatedCredentialRequestOptions	0	field	providers	
credential-management	dictionary	FederatedCredentialRequestOptions	0	field	protocols	
credential-management	dictionary	CredentialRequestOptions	1	field	federated	
credential-management	dictionary	FederatedCredentialInit	0	field	name	
credential-management	dictionary	FederatedCredentialInit	0	field	iconURL	
credential-management	dictionary	FederatedCredentialInit	0	field	origin	
credential-management	dictionary	FederatedCredentialInit	0	field	provider	
credential-management	dictionary	FederatedCredentialInit	0	field	protocol	
credential-management	dictionary	CredentialCreationOptions	1	field	federated	
cross-origin-storage	interface	CrossOriginStorageManager	0	operation	requestFileHandle	Window,Worker
cross-origin-storage	dictionary	CrossOriginStorageRequestFileHandleHash	0	field	value	
cross-origin-storage	dictionary	CrossOriginStorageRequestFileHandleHash	0	field	algorithm	
cross-origin-storage	dictionary	CrossOriginStorageRequestFileHandleOptions	0	field	create	
cross-origin-storage	dictionary	CrossOriginStorageRequestFileHandleOptions	0	field	origins	
cross-origin-storage	interface mixin	NavigatorCrossOriginStorage	0	attribute	crossOriginStorage	
cross-origin-storage	includes	Navigator	0		NavigatorCrossOriginStorage	
cross-origin-storage	includes	WorkerNavigator	0		NavigatorCrossOriginStorage	
csp-embedded-enforcement	interface	HTMLIFrameElement	1	attribute	csp	
csp-next	enum	ScriptingPolicyViolationType	0			
csp-next	dictionary	ScriptingPolicyReportBody	0	field	violationType	
csp-next	dictionary	ScriptingPolicyReportBody	0	field	violationURL	
csp-next	dictionary	ScriptingPolicyReportBody	0	field	violationSample	
csp-next	dictionary	ScriptingPolicyReportBody	0	field	lineno	
csp-next	dictionary	ScriptingPolicyReportBody	0	field	colno	
css-anchor-position	interface	CSSPositionTryRule	0	attribute	name	Window
css-anchor-position	interface	CSSPositionTryRule	0	attribute	style	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginTop	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginRight	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginBottom	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginLeft	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginBlock	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginBlockStart	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginBlockEnd	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginInline	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginInlineStart	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	marginInlineEnd	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-top	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-right	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-bottom	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-left	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-block	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-block-start	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-block-end	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-inline	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-inline-start	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	margin-inline-end	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	insetBlock	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	insetBlockStart	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	insetBlockEnd	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	insetInline	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	insetInlineStart	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	insetInlineEnd	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	top	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	left	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	right	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	bottom	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset-block	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset-block-start	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset-block-end	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset-inline	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset-inline-start	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inset-inline-end	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	width	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	minWidth	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	maxWidth	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	height	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	minHeight	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	maxHeight	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	blockSize	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	minBlockSize	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	maxBlockSize	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inlineSize	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	minInlineSize	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	maxInlineSize	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	min-width	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	max-width	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	min-height	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	max-height	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	block-size	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	min-block-size	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	max-block-size	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	inline-size	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	min-inline-size	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	max-inline-size	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	placeSelf	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	alignSelf	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	justifySelf	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	place-self	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	align-self	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	justify-self	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	positionAnchor	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	position-anchor	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	positionArea	Window
css-anchor-position	interface	CSSPositionTryDescriptors	0	attribute	position-area	Window
css-animation-worklet	namespace	CSS	1	attribute	animationWorklet	Window
css-animation-worklet	interface	AnimationWorkletGlobalScope	0	operation	registerAnimator	AnimationWorklet
css-animation-worklet	callback	AnimatorInstanceConstructor	0			
css-animation-worklet	interface	WorkletAnimationEffect	0	operation	getTiming	AnimationWorklet
css-animation-worklet	interface	WorkletAnimationEffect	0	operation	getComputedTiming	AnimationWorklet
css-animation-worklet	interface	WorkletAnimationEffect	0	attribute	localTime	AnimationWorklet
css-animation-worklet	interface	WorkletAnimation	0	constructor	constructor	Window
css-animation-worklet	interface	WorkletAnimation	0	attribute	animatorName	Window
css-animation-worklet	interface	WorkletGroupEffect	0	operation	getChildren	AnimationWorklet
css-animations-2	interface	AnimationEvent	1	attribute	animation	Window
css-animations-2	dictionary	AnimationEventInit	1	field	animation	
css-animations-2	interface	CSSAnimation	0	attribute	animationName	Window
css-animations	interface	AnimationEvent	0	constructor	constructor	Window
css-animations	interface	AnimationEvent	0	attribute	animationName	Window
css-animations	interface	AnimationEvent	0	attribute	elapsedTime	Window
css-animations	interface	AnimationEvent	0	attribute	pseudoElement	Window
css-animations	dictionary	AnimationEventInit	0	field	animationName	
css-animations	dictionary	AnimationEventInit	0	field	elapsedTime	
css-animations	dictionary	AnimationEventInit	0	field	pseudoElement	
css-animations	interface	CSSRule	1	const	KEYFRAMES_RULE	
css-animations	interface	CSSRule	1	const	KEYFRAME_RULE	
css-animations	interface	CSSKeyframeRule	0	attribute	keyText	Window
css-animations	interface	CSSKeyframeRule	0	attribute	style	Window
css-animations	interface	CSSKeyframesRule	0	attribute	name	Window
css-animations	interface	CSSKeyframesRule	0	attribute	cssRules	Window
css-animations	interface	CSSKeyframesRule	0	attribute	length	Window
css-animations	interface	CSSKeyframesRule	0	operation	@匿名	Window
css-animations	interface	CSSKeyframesRule	0	operation	appendRule	Window
css-animations	interface	CSSKeyframesRule	0	operation	deleteRule	Window
css-animations	interface	CSSKeyframesRule	0	operation	findRule	Window
css-animations	interface mixin	GlobalEventHandlers	1	attribute	onanimationstart	
css-animations	interface mixin	GlobalEventHandlers	1	attribute	onanimationiteration	
css-animations	interface mixin	GlobalEventHandlers	1	attribute	onanimationend	
css-animations	interface mixin	GlobalEventHandlers	1	attribute	onanimationcancel	
